"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;ibriquel;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;chattya;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;jen;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;tliu;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;nmarrier;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;cweidman;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;mlemaire;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;nbeausse;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;laroque;12
"(5B01A1) Licence MATHÉMATIQUES INFORMATIQUE PHYSIQUE ET INGÉNIERIE 1";85;"TP Introduction à l'informatique [TP]";5B01A1-5BDINF1P;topics;bourdon;12
"(7B03A1) DUT GEII NEUVILLE FI 1";86;"Mathématiques M1302 [EC]";7B03A1-7BCC1MAT;topics;verhe;6
"(7B03A1) DUT GEII NEUVILLE FI 1";86;"Mathématiques M1302 [EC]";7B03A1-7BCC1MAT;topics;mcordier;6
"(7B03A2) DUT GEII NEUVILLE FI 2";87;"Mathématiques [EC]";7B03A2-7BCC3MAT;topics;verhe;6
"(7B03B2) DUT GEII NEUVILLE APPR 2";88;"Mathématiques M3302 [EC]";7B03B2-7BDC3MAT;topics;verhe;11
"(AV06A1) Master MEEF LETTRES CERGY 1";93;"S1 - EC111 : Connaissance du métier 1 - Valérie CAILLET";AV06A1-AVBA1CDM;topics;vcaillet;6
"(AV06A1) Master MEEF LETTRES CERGY 1";93;"S1 - EC111 : Connaissance du métier 1 - Valérie CAILLET";AV06A1-AVBA1CDM;topics;obelin;6
"(AV06A1) Master MEEF LETTRES CERGY 1";94;"S1 - EC112 : Connaissance du métier de professeur des lettres : histoire et épistémologie de la discipline « français » - Marie-Laure ELALOUF";AV06A1-AVBPEX2M5;topics;elalouf;6
"(AV06A1) Master MEEF LETTRES CERGY 1";94;"S1 - EC112 : Connaissance du métier de professeur des lettres : histoire et épistémologie de la discipline « français » - Marie-Laure ELALOUF";AV06A1-AVBPEX2M5;topics;obelin;6
